,栏目,标题,作者,链接
2018-05-13,脑梗塞,什么是急性脑梗死的“特效治疗”？,张桂莲,https://www.haodf.com/neirong/wenzhang/6175564280.html
2018-05-12,乳腺癌,火了火了！一名乳腺外科医生献给全体护士的暖文，传疯了！,董浩,https://www.haodf.com/neirong/wenzhang/6172974976.html
2018-05-12,肺癌,肺癌相关的肿瘤标志物有哪些？检测肿瘤标志物有何作用？,戴纪刚,https://www.haodf.com/neirong/wenzhang/6172687949.html
2018-05-12,骨折,骨折了，手术为什么不能马上做？,李岩峰,https://www.haodf.com/neirong/wenzhang/6172339794.html
2018-05-12,肝癌,怀疑肝癌需要做哪些检查？,张伟,https://www.haodf.com/neirong/wenzhang/6171796733.html
2018-05-12,高血压,降压药物有哪些副作用？毒性大吗？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6171779394.html
2018-05-12,腰椎间盘突出,内镜下Mis-Mlif治疗腰椎间盘突出症的优点,王珏,https://www.haodf.com/neirong/wenzhang/6171651007.html
2018-05-12,肺癌,关于基线检查,李峻岭,https://www.haodf.com/neirong/wenzhang/6171156561.html
2018-05-11,肝癌,肝癌术后生活注意事项,李广浩,https://www.haodf.com/neirong/wenzhang/6169195141.html
2018-05-11,丙肝,如何早期发现丙肝、肝硬化、肝癌,安敬军,https://www.haodf.com/neirong/wenzhang/6168775243.html
2018-05-11,胃癌,胃肠癌科普教育系列---胃癌治疗篇,梁汉霖,https://www.haodf.com/neirong/wenzhang/6167649493.html
2018-05-10,乳腺癌,乳腺癌 靶向治疗,黄欧,https://www.haodf.com/neirong/wenzhang/6163186728.html
2018-05-10,肺癌,刘懿博士说肺癌（六〇二）肺癌ALK突变，靶向好还是化疗好,刘懿,https://www.haodf.com/neirong/wenzhang/6162514935.html
2018-05-09,腰椎间盘突出,对腰椎间盘突出症的几大误区，让你少走弯路!,廖博,https://www.haodf.com/neirong/wenzhang/6159462271.html
2018-05-08,肺癌,都说肺癌治不好，我这里要说一些不同的观点，治疗之中这点很,胡洋,https://www.haodf.com/neirong/wenzhang/6154913554.html
2018-05-08,脑梗塞,急性脑梗死的血管再通治疗,王虎清,https://www.haodf.com/neirong/wenzhang/6154802439.html
2018-05-07,乙肝,乙肝第二、五项阳性会传染吗？,范春蕾,https://www.haodf.com/neirong/wenzhang/6151100377.html
2018-05-07,肝癌,肝癌TACE介入术后护肝药物的选择,李西山,https://www.haodf.com/neirong/wenzhang/6150632304.html
2018-05-05,冠心病,倍他乐克到底有什么用？,王星,https://www.haodf.com/neirong/wenzhang/6142684509.html
2018-05-05,妊娠合并症,当妊娠遇上子宫肌瘤？,夏秋霞,https://www.haodf.com/neirong/wenzhang/6141020158.html
2018-05-04,腰椎间盘突出,腰椎手术有哪些风险？,苏子新,https://www.haodf.com/neirong/wenzhang/6136138359.html
2018-05-04,腰椎间盘突出,什么情况下腰椎间盘突出症需要手术治疗？,苏子新,https://www.haodf.com/neirong/wenzhang/6136091429.html
2018-05-04,冠心病,阿司匹林的服用注意事项,徐好杰,https://www.haodf.com/neirong/wenzhang/6135898998.html
2018-05-03,肺癌,检查肺癌要经历哪些阶段，为什么非得做一些痛苦的有创检查,胡洋,https://www.haodf.com/neirong/wenzhang/6133192849.html
2018-05-02,肺癌,＆＃8203;有人问肺癌有多可怕，这个问题我其实不愿意回答，更愿...,胡洋,https://www.haodf.com/neirong/wenzhang/6128281908.html
2018-05-02,高血压,高血压朋友应当了解自己属于哪种类型的高血压,吴力,https://www.haodf.com/neirong/wenzhang/6127558580.html
2018-05-01,胃癌,内镜下粘膜剥离术（ESD）术后注意事项,张国新,https://www.haodf.com/neirong/wenzhang/6124834055.html
2018-05-01,胃炎,慢性胃炎到底吃什么样的饭好？,马锋振,https://www.haodf.com/neirong/wenzhang/6123037174.html
2018-04-30,乙肝,如何预防乙肝病毒的变异耐药,安敬军,https://www.haodf.com/neirong/wenzhang/6120082961.html
2018-04-30,肺癌,肺癌手术，术后1天就可以拔出胸腔引流管，没必要拖着遭罪,张军,https://www.haodf.com/neirong/wenzhang/6119793909.html
2018-04-30,肝癌,肝癌的规范化治疗及饮食原则,雷光林,https://www.haodf.com/neirong/wenzhang/6117531643.html
2018-04-29,肺癌,哪些肺癌需要放疗,王春刚,https://www.haodf.com/neirong/wenzhang/6117338570.html
2018-04-29,乳腺癌,诊断癌症的第一天，就该知道的十件事,王同杉,https://www.haodf.com/neirong/wenzhang/6116927900.html
2018-04-28,肺癌,嘉哥聊肺癌之“肺部肿瘤啥时候需要穿刺？”,王嘉,https://www.haodf.com/neirong/wenzhang/6113669525.html
2018-04-28,肺癌,奥希替尼服药注意事项,赵军,https://www.haodf.com/neirong/wenzhang/6111825266.html
2018-04-27,腰椎间盘突出,有一种误会，叫做我是腰椎间盘突出,刘永刚,https://www.haodf.com/neirong/wenzhang/6109921775.html
2018-04-26,肝癌,如何治疗肝癌？,武国,https://www.haodf.com/neirong/wenzhang/6105618281.html
2018-04-26,肝癌,肝癌术后切口拆线要注意什么？,何伟,https://www.haodf.com/neirong/wenzhang/6103697499.html
2018-04-25,乙肝,乙肝病毒的变异耐药,安敬军,https://www.haodf.com/neirong/wenzhang/6101021538.html
2018-04-24,肺癌,苏春霞教授专访：筛查出肺结节怎么办，肺癌可以防治吗？,苏春霞,https://www.haodf.com/neirong/wenzhang/6095944887.html
2018-04-24,高血压,高血压认识的二十个误区,张文举,https://www.haodf.com/neirong/wenzhang/6095411449.html
2018-04-24,肝癌,肝癌是开刀好还是介入好？,邱双健,https://www.haodf.com/neirong/wenzhang/6095213926.html
2018-04-24,乳腺癌,钟少文主任谈乳腺癌防治,钟少文,https://www.haodf.com/neirong/wenzhang/6095170516.html
2018-04-24,乳腺癌,2018年乳腺癌诊治指南--双磷酸盐用药注意事项,曹文兰,https://www.haodf.com/neirong/wenzhang/6095109542.html
2018-04-23,腰椎间盘突出,椎间孔镜-治疗腰椎间盘突出症最微创的手术技术,袁泉,https://www.haodf.com/neirong/wenzhang/6093158941.html
2018-04-23,乳腺癌,砥砺前行 | 乳腺癌的首次诊断和治疗非常重要,周美琪,https://www.haodf.com/neirong/wenzhang/6092249570.html
2018-04-23,乳腺癌,未雨绸缪 | 乳腺癌能早期发现和预防,周美琪,https://www.haodf.com/neirong/wenzhang/6092187521.html
2018-04-23,脑梗塞,得了腔隙性脑梗死怎么办？,王东生,https://www.haodf.com/neirong/wenzhang/6090447490.html
2018-04-23,冠心病,说说“伤心”的那些事,吴华芹,https://www.haodf.com/neirong/wenzhang/6088859088.html
2018-04-22,冠心病,冠心病患者血脂多少算“正常”？正常了还要吃他汀吗？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6088379375.html
2018-04-22,高血压,医生，我来看高血压，为什么要做这么多检查,唐春平,https://www.haodf.com/neirong/wenzhang/6087953759.html
2018-04-22,高血压,血压测量，我们做对了吗？--病例分享（1-2）,唐春平,https://www.haodf.com/neirong/wenzhang/6087943090.html
2018-04-22,高血压,浅谈家庭自测血压（二）：如何选择血压计,唐春平,https://www.haodf.com/neirong/wenzhang/6087307651.html
2018-04-22,高血压,清晨血压，您测量对了吗？,唐春平,https://www.haodf.com/neirong/wenzhang/6087272523.html
2018-04-22,肺癌,非小细胞肺癌靶向治疗耐药后的处理,董晓荣,https://www.haodf.com/neirong/wenzhang/6086953055.html
2018-04-22,心肌缺血,心电图 ST-T 改变一定是心肌缺血吗？,张勇刚,https://www.haodf.com/neirong/wenzhang/6085313914.html
2018-04-21,乙肝,抗病毒治疗究竟该选哪种药物,安敬军,https://www.haodf.com/neirong/wenzhang/6085011535.html
2018-04-20,高血压,高血压病问答—我血压高，但没有不舒服的症状，可以不吃药吗,刘宗莲,https://www.haodf.com/neirong/wenzhang/6079618855.html
2018-04-20,肺癌,哪些IB期非小细胞肺癌患者术后需要行辅助化疗？,侯兵,https://www.haodf.com/neirong/wenzhang/6077525911.html
2018-04-19,肝癌,阿帕替尼常见不良反应,王宇蔚,https://www.haodf.com/neirong/wenzhang/6077181469.html
2018-04-19,乙肝,恩替卡韦 PK 丙酚替诺福韦 ，谁更优秀？,王春喜,https://www.haodf.com/neirong/wenzhang/6076815621.html
2018-04-19,腰椎间盘突出,为什么我选择显微镜来完成腰椎手术,黄博,https://www.haodf.com/neirong/wenzhang/6076178258.html
2018-04-18,胃癌,胃手术后能不能吃“发物”,徐志远,https://www.haodf.com/neirong/wenzhang/6072248773.html
2018-04-18,腰椎间盘突出,脊柱内镜下钙化椎间盘能够切干净吗？,张西峰,https://www.haodf.com/neirong/wenzhang/6072047987.html
2018-04-17,感染,幽门螺杆菌，我们该不该这么怕？,张岩,https://www.haodf.com/neirong/wenzhang/6067980526.html
2018-04-17,肺癌,有关肺癌的九大误区！,王继勇,https://www.haodf.com/neirong/wenzhang/6067880191.html
2018-04-17,肺癌,EGFRTKI靶向药物耐药后该怎么办？,白莉,https://www.haodf.com/neirong/wenzhang/6066041410.html
2018-04-15,肝癌,肝癌如何早期发现及肝癌的治疗方法（简单易懂）——东方肝胆医...,张友磊,https://www.haodf.com/neirong/wenzhang/6058456769.html
2018-04-15,乳腺癌,什么是乳腺癌的复发和转移？,毛宁,https://www.haodf.com/neirong/wenzhang/6058399214.html
2018-04-15,乳房囊肿,乳房结节和乳腺癌的饮食注意事项,陈恩东,https://www.haodf.com/neirong/wenzhang/6058089108.html
2018-04-14,高血压,家庭自测血压 相关知识问答,吴力,https://www.haodf.com/neirong/wenzhang/6055773534.html
2018-04-14,腰椎间盘突出,一招教你远离腰椎间盘突出,邱俏峰,https://www.haodf.com/neirong/wenzhang/6055762139.html
2018-04-13,肺癌,肺癌筛查，CT就OK了？,张文东,https://www.haodf.com/neirong/wenzhang/6051852280.html
2018-04-13,高血压,初发高血压该怎么办？什么情况下应该吃降压药？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6050983009.html
2018-04-13,冠心病,冠脉搭桥术后药物服用须知~患者必读,赵舟,https://www.haodf.com/neirong/wenzhang/6050690585.html
2018-04-13,胃癌,警惕会遗传的胃癌！早期寻求遗传咨询。,李广华,https://www.haodf.com/neirong/wenzhang/6047629912.html
2018-04-12,乙肝,41、发现ALT升高，有什么临床意义，与抗病毒治疗的关系,尹有宽,https://www.haodf.com/neirong/wenzhang/6047468334.html
2018-04-12,子宫肌瘤,子宫肌瘤影响生育吗？有肌瘤是先生孩子还是先手术？,李雪莲,https://www.haodf.com/neirong/wenzhang/6047350360.html
2018-04-12,子宫肌瘤,体检发现子宫肌瘤怎么办？,李雪莲,https://www.haodf.com/neirong/wenzhang/6047339366.html
2018-04-12,乳腺癌,如何进行乳腺癌前哨淋巴结活检？,叶京明,https://www.haodf.com/neirong/wenzhang/6047307427.html
2018-04-11,冠心病,术后关于吸烟、手术切口和胸带问题,赵舟,https://www.haodf.com/neirong/wenzhang/6043256999.html
2018-04-11,骨折,做椎体成型手术是折腾老人吗？,邢斌,https://www.haodf.com/neirong/wenzhang/6041167054.html
2018-04-11,骨折,什么样的病要看骨科？如何选择急诊还是门诊？,李岩峰,https://www.haodf.com/neirong/wenzhang/6040946712.html
2018-04-10,乳腺癌,乳腺癌化疗期间月经不正常了,黄欧,https://www.haodf.com/neirong/wenzhang/6038250720.html
2018-04-10,肺癌,肺癌术前需要做哪些准备？为什么会做那么多检查？,戴纪刚,https://www.haodf.com/neirong/wenzhang/6037689505.html
2018-04-10,高血压,血压的秘密,刘春萍,https://www.haodf.com/neirong/wenzhang/6037610745.html
2018-04-10,腰椎间盘突出,椎间孔镜术后注意事项,祁磊,https://www.haodf.com/neirong/wenzhang/6037340039.html
2018-04-10,肺癌,肺癌脑转移的药物治疗,董晓荣,https://www.haodf.com/neirong/wenzhang/6035812594.html
2018-04-09,高血压,夏天天气转暖，血压不高了，还要不要吃降压药？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6032115823.html
2018-04-08,痛风,痛风合并高血压患者管理,陈海冰,https://www.haodf.com/neirong/wenzhang/6029146888.html
2018-04-08,乙肝,服用恩替卡韦期间意外怀孕了，我该怎么办？,王春喜,https://www.haodf.com/neirong/wenzhang/6029051484.html
2018-04-08,乙肝,恩替卡韦简介,安敬军,https://www.haodf.com/neirong/wenzhang/6028415836.html
2018-04-08,肝癌,肝癌的治疗方法有哪些？,邱双健,https://www.haodf.com/neirong/wenzhang/6028079274.html
2018-04-08,肺癌,得了晚期肺癌怎么办？,李少雷,https://www.haodf.com/neirong/wenzhang/6027623410.html
2018-04-08,高血压,什么时间吃降压药更合适？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6027469918.html
2018-04-07,肺癌,了解抗血管生成药物和肺癌的关系,徐海鹏,https://www.haodf.com/neirong/wenzhang/6025452928.html
2018-04-07,肝癌,为之于未有，治之于未乱——谈肝癌的早诊早治,李智,https://www.haodf.com/neirong/wenzhang/6023836244.html
2018-04-06,胆结石,餐后腹胀、腹痛是胃病吗？可能是胆结石！,吴旭波,https://www.haodf.com/neirong/wenzhang/6018639283.html
2018-04-06,乳腺癌,乳腺癌术后患侧肢体的功能锻炼,欧阳倩雯,https://www.haodf.com/neirong/wenzhang/6018631366.html
2018-04-05,冠心病,脂蛋白a（LPa）为什么会升高？危险吗？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6017908067.html
2018-04-04,高血压,高血压控制不好，当心危害这4大器官！,吴边,https://www.haodf.com/neirong/wenzhang/6013755778.html
2018-04-03,乙肝,乙肝治疗后病情稳定，为什么还要定期复查？,闵筱辉,https://www.haodf.com/neirong/wenzhang/6010071923.html
2018-04-03,高血压,治疗高血压，做对这三点很重要！,唐春平,https://www.haodf.com/neirong/wenzhang/6008430642.html
2018-04-02,肺癌,非小细胞肺癌化疗方案的选择,董晓荣,https://www.haodf.com/neirong/wenzhang/6006068438.html
2018-04-02,乳腺癌,什么是乳腺癌手术的前哨淋巴结活检？,叶京明,https://www.haodf.com/neirong/wenzhang/6005675092.html
2018-04-02,乳腺癌,三阴性乳腺癌的分子治疗靶点研究,于永政,https://www.haodf.com/neirong/wenzhang/6005087207.html
2018-04-02,胃癌,为什么胃癌的肿瘤标志物要检查AFP和CA125？,王晓娜,https://www.haodf.com/neirong/wenzhang/6003980341.html
2018-04-02,高血压,怎样选择降血压药减少对男性性功能的影响？,潘俊杰,https://www.haodf.com/neirong/wenzhang/6003799588.html
2018-04-02,肺癌,刘懿博士说肺癌（五七六）我们应该理解肺癌患者哪些常见心理,刘懿,https://www.haodf.com/neirong/wenzhang/6003717809.html
2018-04-01,腰椎间盘突出,你真的了解腰椎间盘突出的治疗吗？,李凝道,https://www.haodf.com/neirong/wenzhang/6002038786.html
2018-04-01,乳腺癌,怀孕和哺乳期间也会得乳腺癌吗？,傅少梅,https://www.haodf.com/neirong/wenzhang/6001967299.html
2018-04-01,肺癌,抗血管生成药物----治疗非小细胞肺癌的一种利器,董晓荣,https://www.haodf.com/neirong/wenzhang/6001822857.html
2018-04-01,子宫肌瘤,子宫肌瘤什么情况下需要手术？,曹静,https://www.haodf.com/neirong/wenzhang/6001785198.html
2018-04-01,腰椎间盘突出,理疗、牵引、针灸、按摩、手术…腰椎间盘突出症到底怎么治？,高月明,https://www.haodf.com/neirong/wenzhang/6001711549.html
2018-04-01,甲亢,得了甲亢什么时候才适合怀孕,陈思永,https://www.haodf.com/neirong/wenzhang/5998588836.html
2018-03-31,乙肝,乙肝患者，抗病毒药用多久可以停药？,闵筱辉,https://www.haodf.com/neirong/wenzhang/5998242316.html
2018-03-31,肝癌,2018年最新肝癌靶向和免疫治疗总结,顾方明,https://www.haodf.com/neirong/wenzhang/5996657656.html
2018-03-30,乙肝,26、如果发生核苷（酸）类药物耐药的话，我们该怎么应对？,尹有宽,https://www.haodf.com/neirong/wenzhang/5994931269.html
2018-03-30,肺癌,肺癌手术，大致是怎么做的?,张军,https://www.haodf.com/neirong/wenzhang/5993918359.html
2018-03-30,乳腺癌,乳腺癌应该先化疗还是先手术？新辅助化疗是什么？,王子函,https://www.haodf.com/neirong/wenzhang/5993275576.html
2018-03-29,乙肝,乙肝病毒携带者为何发展为肝硬化？,侯涛,https://www.haodf.com/neirong/wenzhang/5986747877.html
2018-03-27,高血压,高血压，没症状，也要治疗吗？,李明洲,https://www.haodf.com/neirong/wenzhang/5980358757.html
2018-03-27,肺癌,刘懿博士说肺癌（五七二）肺癌吃靶向药物拉肚子了该怎么办？,刘懿,https://www.haodf.com/neirong/wenzhang/5979789119.html
